-0.0	9.9873902937628e-7	4.9936951468814e-7	4.4315629129573966e-18	1.061969990095115	4.4315629129573966e-18	1.061969990095115	0.0004368401303619642
9.9873902937628e-7	2.0006740236465645e-6	1.4997065265114224e-6	1.8012485696482537e-17	0.6132693166006791	2.2444048609439934e-17	0.6690885395968339	0.0006945963758622456
2.000674023646545e-6	3.005815209898494e-6	2.5032446167725195e-6	3.559901454937327e-17	0.4438111231851935	5.804306315881321e-17	0.5102404457781229	0.0009113057329793747
3.0058152098984844e-6	4.01417284794644e-6	3.5099940289224623e-6	5.601057960108701e-17	0.3563331177578395	1.1405364275990022e-16	0.42095177430186714	0.0011054182370688267
4.014172847946492e-6	5.025757230436202e-6	4.519965039191347e-6	7.857249494586923e-17	0.30128633777858727	1.9262613770576945e-16	0.3622614232914678	0.0012838873940009148
5.025757230436175e-6	6.040578682949851e-6	5.533167956693013e-6	1.0343251980710551e-16	0.26417650767072465	2.9605865751287497e-16	0.3206664464552333	0.0014518431145960071
6.040578682949824e-6	7.058647564111545e-6	6.549613123530685e-6	1.2986075728110734e-16	0.23614897028241538	4.259194147939823e-16	0.2891174687854377	0.0016109165702406978
7.058647564111553e-6	8.079974265692991e-6	7.569310914902272e-6	1.5800235148512579e-16	0.21454475906926074	5.839217662791081e-16	0.26426285479816225	0.001762959854252862
8.07997426569298e-6	9.104569212719478e-6	8.592271739206229e-6	1.876614507248412e-16	0.19718899219364625	7.715832170039493e-16	0.24407087494213886	0.001909113570715019
9.104569212719529e-6	1.0132442863576512e-5	9.61850603814802e-6	2.186391987953377e-16	0.182789010047895	9.90222415799287e-16	0.22724882880404387	0.0020501204336586636
1.0132442863576473e-5	1.1163605710116198e-5	1.0648024286846335e-5	2.5153404930082156e-16	0.1710733350853315	1.2417564651001086e-15	0.21307591057069114	0.002187187673770926
1.1163605710116197e-5	1.219806827776485e-5	1.1680836993940522e-5	2.855639484574065e-16	0.16089666885152598	1.527320413557515e-15	0.20089464813251787	0.0023205430386151605
1.219806827776488e-5	1.3235841125630009e-5	1.2716954701697445e-5	3.2002003766570735e-16	0.15165537559239806	1.8473404512232224e-15	0.19019701388732885	0.002450009546774625
1.3235841125630012e-5	1.427693484660831e-5	1.3756387986119161e-5	3.5779204660893336e-16	0.1444491266339764	2.2051324978321557e-15	0.18090107495597002	0.002577329444815888
1.4276934846608265e-5	1.5321360067493692e-5	1.479914745705098e-5	3.9504826704083315e-16	0.13737551546851864	2.600180764872989e-15	0.17259291935192847	0.0027016133298654876
1.5321360067493716e-5	1.636912744908598e-5	1.5845243758289847e-5	4.345039623354246e-16	0.13139018853357448	3.0346847272084135e-15	0.1651765456238372	0.0028236710670039703
1.6369127449085972e-5	1.742024768629933e-5	1.6894687567692652e-5	4.742609922752647e-16	0.12575195537047168	3.5089457194836782e-15	0.15846197477107243	0.0029432777109835813
1.7420247686299377e-5	1.8474731508271816e-5	1.7947489597285595e-5	5.164685067596368e-16	0.12096555545148369	4.025414226243315e-15	0.15240091032872816	0.0030611619056530905
1.8474731508271755e-5	1.9532589678474505e-5	1.900366059337313e-5	5.587680634111897e-16	0.11636104296596417	4.584182289654505e-15	0.14685670808167436	0.003177028460918553
1.9532589678474536e-5	2.0593832994821935e-5	2.0063211336648235e-5	6.030861212005848e-16	0.11231877535030894	5.1872684108550896e-15	0.14178769811568614	0.0032913255906169597
2.059383299482195e-5	2.1658472289781663e-5	2.1126152642301807e-5	6.476986521638479e-16	0.1084495888203092	5.8349670630189375e-15	0.13710911896786254	0.003403888878633595
2.1658472289781663e-5	2.2726518430485247e-5	2.2192495360133453e-5	6.941861791262634e-16	0.10499774980926632	6.529153242145201e-15	0.13279126990664386	0.003515054439493162
2.2726518430485223e-5	2.3797982318839057e-5	2.326225037466214e-5	7.413109798549356e-16	0.10172619590063467	7.270464222000137e-15	0.12878139338618957	0.003624775230038827
2.3797982318839084e-5	2.487287489163565e-5	2.4335428605237368e-5	7.900230730081313e-16	0.09874525768794544	8.060487295008268e-15	0.12505317778081187	0.0037332556888381324
2.4872874891635635e-5	2.595120712066515e-5	2.5412041006150393e-5	8.389888690208848e-16	0.09586266365995832	8.899476164029153e-15	0.12156348536165497	0.003840373989034726
2.5951207120665118e-5	2.7032990012827527e-5	2.649209856674632e-5	8.911499382403869e-16	0.093391584064146	9.79062610226954e-15	0.11831494448035086	0.003946646878193409
2.7032990012827544e-5	2.8118234610244874e-5	2.757561231153621e-5	9.43406729471773e-16	0.09096097218654356	1.0734032831741313e-14	0.1152683719698907	0.0040518887611408
2.8118234610244898e-5	2.9206951990373964e-5	2.8662593300309433e-5	9.936638948356469e-16	0.08839573561013991	1.172769672657696e-14	0.11237388798322205	0.004155596045956269
2.9206951990373964e-5	3.0299153266119444e-5	2.9753052628246702e-5	1.0473403307466396e-15	0.08619130508537903	1.27750370573236e-14	0.10964329623867687	0.004258296697433992
3.029915326611941e-5	3.139484958594727e-5	3.084700142603334e-5	1.1092251376471752e-15	0.0846541140991054	1.3884262194970774e-14	0.10711714209591228	0.004361162602027662
3.1394849585947334e-5	3.249405213399865e-5	3.194445085997299e-5	1.1601636588466321e-15	0.0822996453628557	1.5044425853817407e-14	0.10468281440695436	0.004462271102452728
3.24940521339986e-5	3.3596772130203675e-5	3.304541213210114e-5	1.2188293689841091e-15	0.08053879964101233	1.6263255222801516e-14	0.10238261241442911	0.004562732848592234
3.359677213020371e-5	3.470302083039664e-5	3.414989648030018e-5	1.2823973831395143e-15	0.07909394298239923	1.754565260594103e-14	0.10022569448294699	0.004663062131064478
3.470302083039664e-5	3.581280952643019e-5	3.525791517841342e-5	1.3326493056583811e-15	0.0768628712890496	1.887830191159941e-14	0.09812036143489514	0.0047613745532178245
3.5812809526430186e-5	3.6926149546291046e-5	3.6369479536360616e-5	1.4060884265315926e-15	0.07597432736529838	2.0284390338131004e-14	0.0961770113142612	0.004860534687864727
3.692614954629101e-5	3.804305225421543e-5	3.748460090025322e-5	1.4616118551787829e-15	0.07410865587138937	2.1746002193309787e-14	0.09428980917531017	0.004958178025331981
3.804305225421547e-5	3.9163529050805244e-5	3.8603290652510357e-5	1.524662321098952e-15	0.07265772471653667	2.327066451440874e-14	0.09248572757911304	0.0050551443593087626
